created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:42:53 +0000 2023;1640499664255586304;"シャネルのiPhoneケース♡ シンプルでかわいい♡ https://t.co/13LnkoEojC";0;0;0;0;ja;2418927000;1640499664255586304;01100992390;https://twitter.com/01100992390/status/1640499664255586304
Mon Mar 27 23:42:51 +0000 2023;1640499654629675008;"もう持ってる？  🔹Amazonベーシック ライトニングケーブル 高耐久ダブルナイロン iPhone充電 Apple M...  ↓もっと見る↓ #ad  https://t.co/mGQIXLmEaK";0;0;0;0;ja;1534143966139981826;1640499654629675008;mameshiba_ash;https://twitter.com/mameshiba_ash/status/1640499654629675008
Mon Mar 27 23:42:47 +0000 2023;1640499639936753674;""How to change the way notifications are displayed on your iPhone Lock Screen in iOS 16 https://t.co/BfeoXxzpgY https://t.co/Xn3p3Z1Ns5"";0;0;0;0;en;279505527;1640499639936753674;deepdesai1225;https://twitter.com/deepdesai1225/status/1640499639936753674
Mon Mar 27 23:42:44 +0000 2023;1640499625864974336;"@Wok1n iPhone";0;1;0;0;en;3065940424;1640434748198641665;saaymon;https://twitter.com/saaymon/status/1640499625864974336
Mon Mar 27 23:42:39 +0000 2023;1640499604381630466;"@gaaby_antunes @detailsinart iphone kkkk lixo";0;0;0;0;en;1615009942875824130;1640464829789134848;_sanxs;https://twitter.com/_sanxs/status/1640499604381630466
Mon Mar 27 23:42:35 +0000 2023;1640499587193647104;"@kabocchaman 😂笑笑  フルスペックのiPhoneカメラで、新しい趣味はじめたいです。。。笑";0;1;0;1;ja;141643888;1640325733359972354;horinyo;https://twitter.com/horinyo/status/1640499587193647104
Mon Mar 27 23:42:28 +0000 2023;1640499560278642688;"aja paciência p iPhone 😑";0;0;0;1;pt;1259189424006578176;1640499560278642688;valentim_27;https://twitter.com/valentim_27/status/1640499560278642688
Mon Mar 27 23:42:27 +0000 2023;1640499553941225472;"はい、そこまでです。【フーゴにiPhoneを取り上げられた！】";0;0;0;0;ja;2394351024;1640499553941225472;sagyo_fu;https://twitter.com/sagyo_fu/status/1640499553941225472
Mon Mar 27 23:42:25 +0000 2023;1640499547842686976;"iPhone、iPadアップデート開始。";0;1;0;0;ja;330885588;1640499547842686976;trftyjmo1965;https://twitter.com/trftyjmo1965/status/1640499547842686976
Mon Mar 27 23:42:23 +0000 2023;1640499536761176065;"Arc is coming to iPhone, but it won’t replace Safari yet, says CEO https://t.co/tDh2qMT7e0 #Science #Tech #Culture #Reviews #Art #Media #News #Longform https://t.co/j4lisO6Nmz";0;0;0;0;en;16946467;1640499536761176065;rhutthormer;https://twitter.com/rhutthormer/status/1640499536761176065
Mon Mar 27 23:42:20 +0000 2023;1640499524538966017;"@02smin n funciona em iphone ? ios é um fracaso mesmo🤣";0;2;0;0;pt;1573000774178717697;1640496880273563650;bowlinos;https://twitter.com/bowlinos/status/1640499524538966017
Mon Mar 27 23:42:17 +0000 2023;1640499513260646401;"shege nga kung love mo ko, bili mo ko iphone 😆";0;0;0;0;tl;3282989760;1640498782482857989;eleyyem;https://twitter.com/eleyyem/status/1640499513260646401
Mon Mar 27 23:42:17 +0000 2023;1640499512304340993;"iPhone 14 256GB simフリー 端末本体のみ （楽天モバイル回線なし） 新品 [楽天] https://t.co/5e3Mkjj3W7 #RakutenIchiba https://t.co/x9UC9hKAhk";0;0;0;0;ja;919725093508358144;1640499512304340993;nandemo_tw;https://twitter.com/nandemo_tw/status/1640499512304340993
Mon Mar 27 23:42:15 +0000 2023;1640499504624312322;"@IoniaScience Yeah, parallax it’s an iPhone effect 😂😂";0;0;0;0;en;1235641907633631233;1640144574793281536;ForceMarke;https://twitter.com/ForceMarke/status/1640499504624312322
Mon Mar 27 23:42:14 +0000 2023;1640499499133960192;"At&amp t U-verse, WHY DO I HAVE TO SIGN IN EVERY TIME I LOOK AT MY GUIDE ON MY IPHONE OR IPAD????😡🤬🤯😡🤬🤯";0;0;0;0;en;4761679363;1640499499133960192;Bruceb66;https://twitter.com/Bruceb66/status/1640499499133960192
Mon Mar 27 23:42:09 +0000 2023;1640499478351183872;"@aniiitaaa91 Iphone 14 pro max";0;2;0;3;it;1331224785842561031;1640165519402606593;SucioTia;https://twitter.com/SucioTia/status/1640499478351183872
Mon Mar 27 23:42:06 +0000 2023;1640499467051999232;"@haaaaaaaaabba たまにやるのでiPhoneのWalletにはPASMOを入れてる";0;1;0;0;ja;1150342824392417286;1640495800441614337;Jamie38224054;https://twitter.com/Jamie38224054/status/1640499467051999232
Mon Mar 27 23:42:06 +0000 2023;1640499466695311361;"@Haucky_ Usa iPhone";0;1;0;0;it;1133882225865449472;1640491545542402048;luciomalf0y;https://twitter.com/luciomalf0y/status/1640499466695311361
Mon Mar 27 23:42:06 +0000 2023;1640499465349115904;"@fanoffan_ivy おはようございます😊 ふじわらさんはiPhoneなんですね…私はAndroidなので何かが違うのかもしれませんね💦";0;1;0;0;ja;760456570559868928;1640353634176360448;M19Kf12YA94mAmy;https://twitter.com/M19Kf12YA94mAmy/status/1640499465349115904
Mon Mar 27 23:42:05 +0000 2023;1640499460747698179;"@VozDaRepublica Tlvz o problema seja o plano, tlvz seja o aparelho. Aqui tenho aparelhos que não aceitam 5G, portanto não aceitam os 500M que tenho de fibra óptica, então tenho aparelho que recebe (iPhone e MacBook) e tenho aparelho limitado a 50M, 200m. Depende do aparelho.";0;3;1;5;pt;704436031374938112;1640495438229807105;weber_farias;https://twitter.com/weber_farias/status/1640499460747698179
Mon Mar 27 23:42:03 +0000 2023;1640499455521886208;"お風呂でスペース聞いてたらiPhoneが水没手前に💦  しばらくスペースおやすみします😂";0;1;0;91;ja;779616906;1640499455521886208;Eat_Mochi;https://twitter.com/Eat_Mochi/status/1640499455521886208
Mon Mar 27 23:42:00 +0000 2023;1640499442058141696;"@iPhone_Apple_au イヤーチップが臭うなら変えればいい気がする https://t.co/rC4IYXJVW4";0;1;0;1;ja;1515670940385873922;1640343322240614402;ONIMAINOOWARI;https://twitter.com/ONIMAINOOWARI/status/1640499442058141696
Mon Mar 27 23:41:58 +0000 2023;1640499434738925568;"@tsqueenx vc tem os dois, iphone e chifre";0;1;0;0;pt;1595590783603712002;1640498141232353282;joaomelancholy;https://twitter.com/joaomelancholy/status/1640499434738925568
Mon Mar 27 23:41:56 +0000 2023;1640499424190136322;"I'm using #Watusi on iPhone by @FouadRaheb to add new features for #WhatsApp! https://t.co/GqLkZeLAf8";0;0;0;0;en;1471333589765795840;1640499424190136322;tdprr_k7;https://twitter.com/tdprr_k7/status/1640499424190136322
Mon Mar 27 23:41:56 +0000 2023;1640499423452045313;"@zii_scents @DanielRegha Yeah but still Android battery is stronger than iphone even with WiFi, Hotspur or Bluetooth";0;1;0;0;en;721691130;1640416974546300929;tonydollarcity;https://twitter.com/tonydollarcity/status/1640499423452045313
Mon Mar 27 23:41:55 +0000 2023;1640499421338284037;"自分のiPhoneが12なのか13なのか14なのかわからない";0;0;0;0;ja;1255703420427628549;1640499421338284037;pinchblistering;https://twitter.com/pinchblistering/status/1640499421338284037
Mon Mar 27 23:41:49 +0000 2023;1640499395518164992;"Mac、iPhone、iPadよりも時間が掛かったな〜WatchOSのアップデート…(~_~ )";0;0;0;0;ja;151431919;1640499395518164992;nobu19590826;https://twitter.com/nobu19590826/status/1640499395518164992
Mon Mar 27 23:41:44 +0000 2023;1640499375104479232;"XperiaからiPhoneにして数少ない不満点かもしれない";0;0;0;0;ja;1322938695079485440;1640498922077683714;Punicad79;https://twitter.com/Punicad79/status/1640499375104479232
Mon Mar 27 23:41:44 +0000 2023;1640499373216759812;"@NikolasMitinho @_AmandaKlein você é uma "jornalista" medíocre, comunista de iPhone patética. Você merece comer alfafa, sua ridícula.";0;0;0;0;pt;73449995;1640027481758375936;RobertScofield;https://twitter.com/RobertScofield/status/1640499373216759812
Mon Mar 27 23:41:43 +0000 2023;1640499370465345536;"@eu_gi_oh So if you just download the game on the iPhone Apple Store it’s automatic English version";0;1;0;1;en;1377368018783719427;1640497598082723841;AmineLover56;https://twitter.com/AmineLover56/status/1640499370465345536
Mon Mar 27 23:41:43 +0000 2023;1640499370171985921;"My iPhone 11 is the only phone that hasn’t been broken &amp  had it since 2019… all my other phones have been broken because both my ex broke them or I accidentally dropped them";0;1;0;1;en;1153142223115964418;1640499370171985921;iamJuliet___;https://twitter.com/iamJuliet___/status/1640499370171985921
Mon Mar 27 23:41:42 +0000 2023;1640499366602625026;"話題の商品⭐  🍋 Apple iPhone 11 Pro 256GB ゴールド SIMフリー (整備済み品) 0313 https://t.co/wLrixZTtKy";0;0;0;0;ja;1331977797691011072;1640499366602625026;4w71Rt30nMkiLs7;https://twitter.com/4w71Rt30nMkiLs7/status/1640499366602625026
Mon Mar 27 23:41:42 +0000 2023;1640499365851840512;"🔥『呪術廻戦』　クイズアプリ（非公式）✨🥷  ①コミックス一巻〜のクイズ多数収録！🤗 ②『大丈夫 僕最強だから』😎 　　…等の作品中の名言を自動再生で閲覧可能💕  📱iPhone版↓ https://t.co/jdEeQsbNqW  #呪術廻戦 #五条悟 #伏黒恵 #乙骨憂太 2023-03-28 08:41:40.950966";0;0;0;1;ja;1298073609739489280;1640499365851840512;iOS78698822;https://twitter.com/iOS78698822/status/1640499365851840512
Mon Mar 27 23:41:42 +0000 2023;1640499364836839425;"iPhone修理ジャパン 高崎菅谷店NEW　OPEN‼️‼️ オープン記念来場者全員3000円相当強化ガラス無料プレゼント実施中！！  #iPhone  #iPad #水没修理 #バッテリー交換 #画面われ #液晶修理";0;0;0;1;ja;883592132191068160;1640499364836839425;takasakisugaya;https://twitter.com/takasakisugaya/status/1640499364836839425
Mon Mar 27 23:41:42 +0000 2023;1640499364090253312;"👺『鬼滅の刃』　クイズアプリ（非公式）✨🥷  ①コミックス一巻〜最終章までのクイズ多数収録！🤗 ②『判断が遅い』👺 　　…等の作品中の名言を自動再生で閲覧可能💕  📱iPhone版↓ https://t.co/mxguKfurFz  #鬼滅の刃 #時透無一郎 #冨岡義勇 #善逸 #柱 2023-03-28 08:41:40.950966";0;0;0;0;ja;1298073609739489280;1640499364090253312;iOS78698822;https://twitter.com/iOS78698822/status/1640499364090253312
Mon Mar 27 23:41:41 +0000 2023;1640499362383147009;"@kabeokabe 私はiPhoneですが、消えてはいませんでした！";0;1;0;0;ja;1101107538408366082;1640483073493192705;sayaka637;https://twitter.com/sayaka637/status/1640499362383147009
Mon Mar 27 23:41:41 +0000 2023;1640499360449576960;"⚽️『ブルーロック』クイズアプリ(非公式)✨  ①各章のクイズが出来ます→BLランキングアップ！ ②作品中の名言を自動再生で閲覧可能！  📱iPhone https://t.co/1iF8A6YpVS  #ブルーロック #潔世一 #凪誠士郎 #糸師凛 #千切豹馬 2023-03-28 08:41:40.950966";0;0;0;0;ja;1298073609739489280;1640499360449576960;iOS78698822;https://twitter.com/iOS78698822/status/1640499360449576960
Mon Mar 27 23:41:38 +0000 2023;1640499349053382657;"I'm using #Watusi on iPhone by @FouadRaheb to add new features for #WhatsApp! https://t.co/rSqx1EAaM6";0;0;0;0;en;1617585182504099841;1640499349053382657;Sluxy19;https://twitter.com/Sluxy19/status/1640499349053382657
Mon Mar 27 23:41:36 +0000 2023;1640499339629047808;"今日、明るいうちに帰宅できたら、再び新型MAZDA2を見に行ってみようと思います。 マツダが休みなのでジックリ見れそうです。 20倍ズームのコンデジも持ってきたのでiPhoneよりはましかと。 週末、ちゃんと見学に行くんですけどねｗ はやる気持ちが抑えられませんｗ 見える位置にあることを祈ります！";0;0;0;12;ja;1520385576440328192;1640499339629047808;KawausoWerks;https://twitter.com/KawausoWerks/status/1640499339629047808
Mon Mar 27 23:41:35 +0000 2023;1640499337984905217;"子供のiPhoneスクリーンタイム制限してるんだけど、なぜか外れてるやつとかあるんだよな…  設定見ても、いつでも使えるのとこには入ってないし  なんでだー！ 1番制限したいTiktok制限かかってないの辛い…  iPhone自体の休止時間もだし、Tiktok1日10分にしてるのにそれも働いてない💦";0;2;0;4;ja;1164035003400933376;1640499337984905217;poyo_DQX;https://twitter.com/poyo_DQX/status/1640499337984905217
Mon Mar 27 23:41:34 +0000 2023;1640499331215114242;"@asmsaljari @ALMISNID المصور يمديه ولا صعب .. اذا امكن فيه مصور  معه iphone 13 pro max  يصور بالليل 👌🏻";0;0;0;1;ar;542428667;1640349179967860736;KHALED111D;https://twitter.com/KHALED111D/status/1640499331215114242
Mon Mar 27 23:41:30 +0000 2023;1640499313678913536;"@guwekecew shanty's iPhone😝";0;1;0;0;en;1283238574909882368;1640497855617175553;henderykayang;https://twitter.com/henderykayang/status/1640499313678913536
Mon Mar 27 23:41:25 +0000 2023;1640499293000982528;"栃木県でiPhoneの故障や破損、使い方などで困っている方はぴぴ大田原店にどうぞ♪Wi-fi完備、ドリンクサービスなどのサービスを行っていますよ～！https://t.co/Nzpd1RCIlm";0;0;0;0;ja;3778364060;1640499293000982528;PiPiOtawara;https://twitter.com/PiPiOtawara/status/1640499293000982528
Mon Mar 27 23:41:22 +0000 2023;1640499280468115462;"@Rozaydamarket @DanielRegha Samsung na iPhone mate";0;0;0;0;tl;3319746053;1640416974546300929;eddycare9111;https://twitter.com/eddycare9111/status/1640499280468115462
Mon Mar 27 23:41:21 +0000 2023;1640499276835954693;"Estos son los nuevos emojis para iPhone https://t.co/1fFDfqgcgB";0;0;0;2;es;2350232347;1640499276835954693;infobaecolombia;https://twitter.com/infobaecolombia/status/1640499276835954693
Mon Mar 27 23:41:21 +0000 2023;1640499276739497985;"Dei um iPhone pra coroa, tá toda boba kkk, faço tudo por essa mulher ❤️";0;0;0;1;pt;937973667908276224;1640499276739497985;Gui_correa49;https://twitter.com/Gui_correa49/status/1640499276739497985
Mon Mar 27 23:41:19 +0000 2023;1640499269915357184;"tô quase comprando um iPhone mini o foda é q é REALMENTE MINI";0;0;0;0;pt;1151586037153652737;1640499269915357184;senhoramarocasz;https://twitter.com/senhoramarocasz/status/1640499269915357184
Mon Mar 27 23:41:18 +0000 2023;1640499265570222080;"@luv_mys08 iPhoneだけどアプデできたㅠㅠ";0;1;0;0;ja;1605559942853066754;1640492146204573696;miihi_luv_;https://twitter.com/miihi_luv_/status/1640499265570222080
Mon Mar 27 23:41:18 +0000 2023;1640499263816736769;"Matheus: “Vou comprar um iphone Cis…”";0;0;0;0;pt;1051878514981507074;1640499263816736769;palose;https://twitter.com/palose/status/1640499263816736769
Mon Mar 27 23:41:13 +0000 2023;1640499244585893890;"@oque_prefere um bebê pode me dar um iphone novinho?";0;1;0;2;pt;1380140371137679367;1640498536570576896;arrastaparazima;https://twitter.com/arrastaparazima/status/1640499244585893890
Mon Mar 27 23:41:11 +0000 2023;1640499234859278336;"@CokAzKeko Berbat yazıyorum berbet yazıyor bu ıphone ben:))";0;1;0;1;tr;1330981809799180290;1640488474309545984;emrpuzo;https://twitter.com/emrpuzo/status/1640499234859278336
Mon Mar 27 23:41:04 +0000 2023;1640499207176896512;"[ #iPhone14plus 発売！！ ] 新型iPhone発売中！  当日在庫ないモデルの予約も簡単にできます！  #新型iPhone #稲毛　#ワンズモール  #テルル #iPhone14plus  ↓ご予約はコチラ↓　　 https://t.co/OCrMZdyLJA https://t.co/zrd5PJBovG https://t.co/BIhVERAUkC";0;0;0;0;ja;1593832135760441344;1640499207176896512;teruruonesmall;https://twitter.com/teruruonesmall/status/1640499207176896512
Mon Mar 27 23:41:00 +0000 2023;1640499189766291459;"@lesbriot sim kkkkkk mas o iphone acontece com mt mais frequencia isso de a empresa excluir ele";0;0;0;1;pt;1331323683311333378;1640449592075649024;cyberrpunk2077;https://twitter.com/cyberrpunk2077/status/1640499189766291459
Mon Mar 27 23:41:00 +0000 2023;1640499188025946115;"この子は新人ハロプロ研修生の河野空愛ちゃん？しゅわぽく紹介してる  推しに対する愛が溢れている♡そあらのスマホ（iPhone）の中身紹介！ https://t.co/LaAHuwWaO2 @YouTubeより";0;0;0;2;ja;978511519284543488;1640499188025946115;onsha_ni_irete;https://twitter.com/onsha_ni_irete/status/1640499188025946115
Mon Mar 27 23:40:58 +0000 2023;1640499180119490561;"@PamBalamm @itsNVR2L8te @RadioTodd13 @NoLieWithBTC Nonsense, the framers could never envision the power of twitter on an iphone. Go sell this shit elsewhere.";0;1;0;0;en;1620482454455832576;1640434454496960513;TexasGolfer70;https://twitter.com/TexasGolfer70/status/1640499180119490561
Mon Mar 27 23:40:54 +0000 2023;1640499165053460482;"@LdesOner @David_vanH @pierrezappa @BPartisans Elle a un OF 😂😂😂 qu’elle s’achète son iPhone elle même";0;0;0;0;fr;1522348185083166725;1640390346184982532;Manakel95748652;https://twitter.com/Manakel95748652/status/1640499165053460482
